1956,Մեծ եղեռնի զոհերին,07/09/2006,Կոտայք,Հրազդան,44:45:25,40:31:30,11-38-126-2-3,07.001.,3.3.08.,004, Mets egherni zoherin,Мец ехерни зоерин,11/09/2006
1957,Մեծ եղեռնի զոհերին,07/09/2006,Կոտայք,Արզնի,44:35:50,40:17:45,11-38-138-1-1,07.016.,3.3.08.,001, Mets egherni zoherin,Мец ехерни зоерин,11/09/2006
1958,Մեծն Մուրադի,07/09/2006,Կոտայք,Նոր Հաճն,44:35:00,40:18:00,11-38-138-1-1,07.006.,3.3.13.,003,Metsn Muradi,Мецн Муради,11/09/2006
1959,Մեղենավ,07/09/2006,Կոտայք,Գեղարդ,44:48:20,40:09:30,11-38-138-4-1,07.024.,3.3.04.,003,Meghenav,Мехенав,11/09/2006
1960,Մեղրաձոր,23/08/2012,Կոտայք,Հրազդան,44:42:45,40:38:00,11-38-126-1-2,07.001.,3.3.30.,002,Meghradzor,Меградзор,10/09/2012
1961,Մխիթար Այրիվանեցի,07/09/2006,Կոտայք,Գողթ,44:49:10,40:08:25,11-38-138-4-1,07.026.,3.3.19.,001,Mkhithar Ayrivaneci,Мхитар Айриванеци,11/09/2006
1962,Մյասնիկյանի անվան կոլխոզի,07/09/2006,Կոտայք,Աղավնաձոր,44:40:00,40:32:40,11-38-126-1-4,07.010.,3.3.30.,001,Myasnikyani anvan kolkhozi,Мясникяни анван колхози,11/09/2006
1963,Մովսեսաշեն,07/09/2006,Կոտայք,Սևաբերդ,44:47:50,40:15:30,11-38-138-2-1,07.061.,3.3.04.,001,Movsesashen,Мовсесашен,11/09/2006
1964,Մուխսու թաս,07/09/2006,Կոտայք,Լեռնանիստ,44:48:00,40:28:10,11-38-126-4-1,07.033.,3.3.29.,002,Mukhsu thas,Мухсу тас,11/09/2006
1965,Մուրադյան Խ.,23/08/2012,Կոտայք,Ծաղկաձոր,44:43:00,40:31:48,11-38-126-1-4,07.005.,3.3.28.,001,Muradyan Kh.,Мурадян Х.,10/09/2012
1966,Մուրադյան Խ.,23/08/2012,Կոտայք,Ծաղկաձոր,44:43:00,40:31:45,11-38-126-1-4,07.005.,3.3.11.,001,Muradyan Kh.,Мурадян Х.,10/09/2012
1967,Նաբաթ,07/09/2006,Կոտայք,Գեղաշեն,44:50:00,40:14:30,11-38-138-2-3,07.023.,3.3.04.,002,Nabath,Набат,11/09/2006
1968,Նեղուց ,07/09/2006,Կոտայք,Արզական,44:35:15,40:27:30,11-38-126-3-1,07.015.,3.3.24.,002,Neghuc ,Нехуц ,11/09/2006
1969,Ներսես քահանայի ,07/09/2006,Կոտայք,Գառնի,44:45:00,40:07:15,11-38-138-3-2,07.021.,3.3.08.,003,Nerses qahanayi,Нерсес каанаи,11/09/2006
1970,Նժույգ,07/09/2006,Կոտայք,Հրազդան,44:46:30,40:30:20,11-38-126-2-3,07.001.,3.3.13.,007,Nzhuyg,Нжуйг,11/09/2006
1971,Նոր Արմավիր,23/08/2012,Կոտայք,Արտավազ,44:29:40,40:40:50,11-38-113-4-4,07.017.,3.3.30.,002,Nor Armavir,Нор Армавир,10/09/2012
1972,Նորագավիթ,23/08/2012,Կոտայք,Հանքավան,44:31:20,40:36:20,11-38-126-1-1,07.039.,3.3.30.,003,Noragavith,Норагавит,10/09/2012
1973,Շատաղբյուր,07/09/2006,Կոտայք,Հրազդան,44:52:00,40:26:35,11-38-126-4-1,07.001.,3.3.30.,003,Shataghbyur,Шатахбюр,11/09/2006
1974,Չամանկուտ ,07/09/2006,Կոտայք,Հրազդան,44:49:00,40:28:55,11-38-126-4-1,07.001.,3.3.04.,005,Chamankut,Чаманкут,11/09/2006
1975,Ե. Չարենցի ,07/09/2006,Կոտայք,Ողջաբերդ,44:38:45,40:10:05,11-38-138-1-4,07.052.,3.3.13.,002,E. Charenci ,Е. Чаренци ,11/09/2006
1976,Պանդուխտ,07/09/2006,Կոտայք,Ձորաղբյուր,44:39:05,40:11:45,11-38-138-1-4,07.042.,3.3.04.,002,Pandukht,Пандухт,11/09/2006
1977,Պաշարաբերդ,07/09/2006,Կոտայք,Նոր Գեղի,44:35:20,40:20:20,11-38-126-3-3,07.048.,3.3.04.,002,Pasharaberd,Пашараберд,11/09/2006
1978,Պատվար,07/09/2006,Կոտայք,Ձորաղբյուր,44:39:15,40:12:30,11-38-138-1-4,07.042.,3.3.01.,002,Patvar,Патвар,11/09/2006
1979,Պտենիս,07/09/2006,Կոտայք,Պտղնի,44:35:20,40:15:20,11-38-138-1-1,07.054.,3.3.01.,001,Ptenis,Птенис,11/09/2006
1980,Պտղնավանք ,07/09/2006,Կոտայք,Պտղնի,44:35:10,40:15:20,11-38-138-1-1,07.054.,3.3.05.,001,Ptghnavanq,Птхнаванк,11/09/2006
1981,Պուպուի քարեր,07/09/2006,Կոտայք,Լեռնանիստ,44:47:45,40:28:25,11-38-126-4-1,07.033.,3.3.19.,006,Pupui qarer,Пупуи карер,11/09/2006
1982,Ջերմի,07/09/2006,Կոտայք,Զառ,44:47:40,40:19:00,11-38-138-2-1,07.027.,3.3.04.,003,Jermi,Джерми,11/09/2006
1983,Ջրահարս,07/09/2006,Կոտայք,Հրազդան,44:44:40,40:30:25,11-38-126-1-4,07.001.,3.3.13.,008,Jrahars,Джраарс,11/09/2006
1984,Ջրառատ,07/09/2006,Կոտայք,Հրազդան,44:45:20,40:32:30,11-38-126-2-3,07.001.,3.3.10.,001,Jrarat,Джрарат,11/09/2006
1985,Ջրառատի կոլխոզի,07/09/2006,Կոտայք,Աղավնաձոր,44:39:45,40:32:30,11-38-126-1-4,07.010.,3.3.30.,002,Jrarati kolkhozi,Джрарати колхози,11/09/2006
1986,Սառնաղբյուր,07/09/2006,Կոտայք,Մարմարիկ,44:37:30,40:34:45,11-38-126-1-4,07.044.,3.3.04.,001,Sarnaghbyur,Сарнахбюр,11/09/2006
1987,Սարանիստ,07/09/2006,Կոտայք,Զովք,44:44:45,40:12:25,11-38-138-1-4,07.030.,3.3.04.,001,Saranist,Саранист,11/09/2006
1988,Սարի ,07/09/2006,Կոտայք,Հրազդան,44:48:30,40:28:50,11-38-126-4-1,07.001.,3.3.01.,001,Sari ,Сари ,11/09/2006
1989,Սարի Սուրբ,07/09/2006,Կոտայք,Մեղրաձոր,44:36:10,40:34:50,11-38-126-1-3,07.045.,3.3.29.,003,Sari Surb,Сари Сурб,11/09/2006
1990,Սարոյի Խաչ,07/09/2006,Կոտայք,Լեռնանիստ,44:47:45,40:28:50,11-38-126-4-1,07.033.,3.3.29.,003,Saroi Khach,Сарои Хач,11/09/2006
1991,Սիմիզարի Խաչ,07/09/2006,Կոտայք,Լեռնանիստ,44:47:00,40:28:00,11-38-126-4-1,07.033.,3.3.29.,004,Simizari Khach,Симизари Хач,11/09/2006
1992,Սիմոնի Սուրբ,07/09/2006,Կոտայք,Գողթ,44:46:45,40:08:10,11-38-138-4-1,07.026.,3.3.19.,002,Simoni Surb,Симони Сурб,11/09/2006
1993,Սպիտակի երկրաշարժի զոհերին,07/09/2006,Կոտայք,Չարենցավան,44:38:40,40:24:10,11-38-126-3-4,07.007.,3.3.08.,001,Spitaki erkrasharzhi zoherin,Спитаки еркрашаржи зоерин,11/09/2006
1994,Սրաժայր,23/08/2012,Կոտայք,Հանքավան,44:27:35,40:40:30,11-38-113-4-4,07.039.,3.3.30.,004,Srazhayr,Сражайр,10/09/2012
1995,Սրբատեղ,07/09/2006,Կոտայք,Արզական,44:35:55,40:27:05,11-38-126-3-1,07.015.,3.3.19.,001,Srbategh,Србатех,11/09/2006
1996,սբ Ամենափրկիչ ,07/09/2006,Կոտայք,Ակունք,44:42:30,40:16:30,11-38-138-1-2,07.009.,3.3.19.,001,sb Amenaphrkich ,св Аменапркич ,11/09/2006
1997,սբ Ամենափրկիչ ,07/09/2006,Կոտայք,Հրազդան,44:48:35,40:28:50,11-38-126-4-1,07.001.,3.3.29.,001,sb Amenaphrkich ,св Аменапркич ,11/09/2006
1998,սբ Ամենափրկիչ ,07/09/2006,Կոտայք,Հրազդան,44:44:05,40:31:30,11-38-126-1-4,07.001.,3.3.05.,003,sb Amenaphrkich ,св Аменапркич ,11/09/2006
1999,սբ Ամենափրկիչ ,07/09/2006,Կոտայք,Չարենցավան,44:38:40,40:24:10,11-38-126-3-4,07.007.,3.3.05.,001,sb Amenaphrkich ,св Аменапркич ,11/09/2006
2000,սբ Ամենափրկիչ ,07/09/2006,Կոտայք,Ջրվեժ,44:36:10,40:11:05,11-38-138-1-3,07.057.,3.3.19.,002,sb Amenaphrkich ,св Аменапркич ,11/09/2006
2001,սբ Աստվածածին ,07/09/2006,Կոտայք,Ալափարս,44:38:10,40:25:30,11-38-126-3-2,07.008.,3.3.05.,003,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2002,սբ Աստվածածին ,07/09/2006,Կոտայք,Աղավնաձոր,44:41:45,40:34:50,11-38-126-1-4,07.010.,3.3.05.,001,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2003,սբ Աստվածածին,23/08/2012,Կոտայք,Առինջ,44:34:30,40:14:00,11-38-138-1-3,07.011.,3.3.05.,002,sb Astvatsatsin,св Аствацацин,10/09/2012
2004,սբ Աստվածածին ,07/09/2006,Կոտայք,Արամուս,44:39:50,40:14:35,11-38-138-1-4,07.013.,3.3.19.,002,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2005,սբ Աստվածածին ,07/09/2006,Կոտայք,Արզական,44:35:15,40:27:30,11-38-126-3-1,07.015.,3.3.05.,002,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2006,սբ Աստվածածին ,30/01/2015,Կոտայք,Արզական,44:36:30,40:28:50,11-38-126-3-1,07.015.,3.3.05.,003,sb Astvatsatsin ,св Аствацацин ,26/03/2015
2007,սբ Աստվածածին ,07/09/2006,Կոտայք,Բալահովիտ,44:36:20,40:14:55,11-38-138-1-3,07.018.,3.3.05.,001,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2008,սբ Աստվածածին,07/09/2006,Կոտայք,Գառնի,44:44:20,40:07:00,11-38-138-3-2,07.021.,3.3.05.,003,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2009,սբ Աստվածածին ,07/09/2006,Կոտայք,Գողթ,44:46:45,40:08:05,11-38-138-4-1,07.026.,3.3.05.,002,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2010,սբ Աստվածածին ,07/09/2006,Կոտայք,Եղվարդ,44:28:50,40:19:15,11-38-137-2-2,07.004.,3.3.05.,002,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2011,սբ Աստվածածին ,07/09/2006,Կոտայք,Լեռնանիստ,44:47:40,40:28:00,11-38-126-4-1,07.033.,3.3.05.,004,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2012,սբ Աստվածածին ,07/09/2006,Կոտայք,Կամարիս,44:41:50,40:13:55,11-38-138-1-4,07.035.,3.3.19.,003,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2013,սբ Աստվածածին ,07/09/2006,Կոտայք,Հրազդան,44:44:20,40:30:25,11-38-126-1-4,07.001.,3.3.05.,004,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2014,սբ Աստվածածին ,07/09/2006,Կոտայք,Հրազդան,44:44:05,40:30:30,11-38-126-1-4,07.001.,3.3.05.,005,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2015,սբ Աստվածածին ,07/09/2006,Կոտայք,Հրազդան,44:46:10,40:31:40,11-38-126-2-3,07.001.,3.3.05.,006,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2016,սբ Աստվածածին ,07/09/2006,Կոտայք,Հրազդան,44:45:30,40:33:30,11-38-126-2-3,07.001.,3.3.05.,007,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2017,սբ Աստվածածին ,07/09/2006,Կոտայք,Հրազդան,44:45:55,40:31:40,11-38-126-2-3,07.001.,3.3.05.,008,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2018,սբ Աստվածածին ,07/09/2006,Կոտայք,Նոր Գյուղ,44:39:20,40:16:00,11-38-138-1-2,07.049.,3.3.05.,001,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2019,սբ Աստվածածին,07/09/2006,Կոտայք,Ջրվեժ,44:35:20,40:11:05,11-38-138-1-3,07.057.,3.3.05.,001,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2020,սբ Աստվածածին ,07/09/2006,Կոտայք,Քաղսի,44:44:10,40:28:45,11-38-126-3-2,07.063.,3.3.05.,002,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2021,սբ Աստվածածին ,07/09/2006,Կոտայք,Ֆանտան,44:43:00,40:22:10,11-38-126-3-4,07.067.,3.3.05.,001,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2022,սբ Աստվածածին ,07/09/2006,Կոտայք,Գողթ,44:49:15,40:08:30,11-38-138-4-1,07.026.,3.3.05.,003,sb Astvatsatsin ,св Аствацацин ,11/09/2006
2023,սբ Գվիդոն ,07/09/2006,Կոտայք,Նուռնուս,44:36:25,40:21:30,11-38-126-3-3,07.051.,3.3.19.,001,sb Gvidon ,св Гвидон ,11/09/2006
2024,սբ Գրիգոր Լուսավորիչ ,07/09/2006,Կոտայք,Կամարիս,44:47:05,40:12:25,11-38-138-2-3,07.035.,3.3.05.,001,sb Grigor Lusavorich ,св Григор Лусаворич ,11/09/2006
2025,սբ Գրիգոր Լուսավորիչ ,07/09/2006,Կոտայք,Ծաղկաձոր,44:43:10,40:32:00,11-38-126-1-4,07.005.,3.3.05.,003,sb Grigor Lusavorich ,св Григор Лусаворич ,11/09/2006
2026,սբ Գրիգոր Լուսավորիչ ,07/09/2006,Կոտայք,Ձորաղբյուր,44:38:35,40:12:05,11-38-138-1-4,07.042.,3.3.05.,001,sb Grigor Lusavorich ,св Григор Лусаворич ,11/09/2006
2027,սբ Գրիգոր Նարեկացի ,07/09/2006,Կոտայք,Լեռնանիստ,44:47:45,40:28:10,11-38-126-4-1,07.033.,3.3.19.,007,sb Grigor Narekaci ,св Григор Нарекаци ,11/09/2006
2028,սբ Գրիգոր Նարեկացի,23/08/2012,Կոտայք,Նուռնուս,44:36:20,40:21:30,11-38-126-3-3,07.051.,3.3.05.,001,sb Grigor Narekaci,св Григор Нарекаци,10/09/2012
2029,սբ Գևորգ ,07/09/2006,Կոտայք,Արգել,44:36:15,40:22:30,11-38-126-3-3,07.014.,3.3.05.,001,sb Gevorg ,св Геворг ,11/09/2006
2030,սբ Գևորգ ,07/09/2006,Կոտայք,Արզական,44:35:15,40:27:30,11-38-126-3-1,07.015.,3.3.05.,004,sb Gevorg ,св Геворг ,11/09/2006
2031,սբ Գևորգ ,07/09/2006,Կոտայք,Բջնի,44:39:00,40:27:25,11-38-126-3-2,07.019.,3.3.05.,001,sb Gevorg ,св Геворг ,11/09/2006
2032,սբ Գևորգ  ,07/09/2006,Կոտայք,Գեղաշեն,44:43:40,40:13:40,11-38-138-1-4,07.023.,3.3.05.,001,sb Gevorg ,св Геворг ,11/09/2006
2033,սբ Գևորգ ,07/09/2006,Կոտայք,Գեղարդ,44:47:50,40:09:20,11-38-138-4-1,07.024.,3.3.19.,001,sb Gevorg ,св Геворг ,11/09/2006
2034,սբ Գևորգ ,07/09/2006,Կոտայք,Հանքավան,44:29:10,40:38:10,11-38-125-2-2,07.039.,3.3.05.,001,sb Gevorg ,св Геворг ,11/09/2006
2035,սբ Գևորգ ,07/09/2006,Կոտայք,Մայակովսկի,44:38:20,40:15:15,11-38-138-1-2,07.043.,3.3.05.,001,sb Gevorg ,св Геворг ,11/09/2006
2036,սբ Գևորգ ,07/09/2006,Կոտայք,Քաղսի,44:44:20,40:28:20,11-38-126-3-2,07.063.,3.3.05.,003,sb Gevorg ,св Геворг ,11/09/2006
2037,սբ Զորավար ,07/09/2006,Կոտայք,Զորավան,44:30:30,40:21:55,11-38-126-3-3,07.031.,3.3.24.,001,sb Zoravar,св Зоравар,11/09/2006
2038,սբ Թադևոս Առաքյալ ,07/09/2006,Կոտայք,Արզական,44:35:15,40:27:15,11-38-126-3-1,07.015.,3.3.05.,005,sb Thadevos Araqyal ,св Тадевос Аракял ,11/09/2006
2039,սբ Թադևոս Առաքյալ ,07/09/2006,Կոտայք,Գեղաշեն,44:43:45,40:13:30,11-38-138-1-4,07.023.,3.3.19.,003,sb Thadevos Araqyal ,св Тадевос Аракял ,11/09/2006
2040,սբ Խաչ ,07/09/2006,Կոտայք,Բջնի,44:39:10,40:27:45,11-38-126-3-2,07.019.,3.3.05.,002,sb Khach,св Хач,11/09/2006
2041,սբ Խաչ,07/09/2006,Կոտայք,Ձորաղբյուր,44:38:40,40:12:05,11-38-138-1-4,07.042.,3.3.19.,001,sb Khach,св Хач,11/09/2006
2042,սբ Խաչ ,07/09/2006,Կոտայք,Վերին Պտղնի,44:35:10,40:15:00,11-38-138-1-3,07.062.,3.3.19.,001,sb Khach,св Хач,11/09/2006
2043,սբ Կաթողիկե,30/01/2015,Կոտայք,Եղվարդ,44:29:00,40:19:30,11-38-137-2-2,07.004.,3.3.05.,003,sb Kathoghike,св Катохике ,26/03/2015
2044,սբ Կարապետ ,07/09/2006,Կոտայք,Բալահովիտ,44:36:30,40:15:10,11-38-138-1-1,07.018.,3.3.19.,001,sb Karapet ,св Карапет ,11/09/2006
2045,սբ Կարապետ ,07/09/2006,Կոտայք,Զառ,44:44:40,40:15:40,11-38-138-1-2,07.027.,3.3.05.,002,sb Karapet ,св Карапет ,11/09/2006
2046,սբ Կարապետ ,07/09/2006,Կոտայք,Լեռնանիստ,44:47:45,40:28:20,11-38-126-4-1,07.033.,3.3.19.,008,sb Karapet ,св Карапет ,11/09/2006
2047,սբ Կիրակի,23/08/2012,Կոտայք,Արզնի,44:35:30,40:18:00,11-38-138-1-1,07.016.,3.3.05.,001,sb Kiraki,св Кираки,10/09/2012
2048,սբ Կույս Վարվառա ,30/01/2015,Կոտայք,Քաղսի,44:44:03,40:28:58,11-38-126-3-2,07.063.,3.3.19.,001,sb Kuys Varvara ,св КуйсВарвара ,26/03/2015
2049,սբ Հակոբ ,07/09/2006,Կոտայք,Արամուս,44:39:40,40:14:50,11-38-138-1-4,07.013.,3.3.05.,002,sb Akob ,св Акоб ,11/09/2006
2050,սբ Հակոբ ,07/09/2006,Կոտայք,Լեռնանիստ,44:47:30,40:28:20,11-38-126-4-1,07.033.,3.3.19.,009,sb Akob ,св Акоб ,11/09/2006
2051,սբ Հակոբ ,07/09/2006,Կոտայք,Կամարիս,44:41:45,40:14:00,11-38-138-1-4,07.035.,3.3.05.,002,sb Akob ,св Акоб ,11/09/2006
2052,սբ Հարություն ,30/01/2015,Կոտայք,Բջնի,44:39:11,40:28:06,11-38-126-3-2,07.019.,3.3.19.,001,sb Haruthyun ,св Арутюн ,26/03/2015
2053,սբ Հարություն ,07/09/2006,Կոտայք,Ծաղկաձոր,44:42:45,40:31:53,11-38-126-1-4,07.005.,3.3.05.,004,sb Haruthyun ,св Арутюн ,11/09/2006
2054,սբ Հարություն ,07/09/2006,Կոտայք,Նուռնուս,44:36:30,40:21:15,11-38-126-3-3,07.051.,3.3.05.,002,sb Haruthyun ,св Арутюн ,11/09/2006
2055,սբ Հովհաննես ,23/08/2012,Կոտայք,Աբովյան,44:38:00,40:16:30,11-38-138-1-2,07.002.,3.3.05.,001,sb Hovhannes ,св Ованнес ,10/09/2012
2056,սբ Հովհաննես ,07/09/2006,Կոտայք,Ալափարս,44:37:55,40:25:15,11-38-126-3-2,07.008.,3.3.05.,004,sb Hovhannes ,св Ованнес ,11/09/2006
2057,սբ Հովհաննես ,07/09/2006,Կոտայք,Ակունք,44:41:10,40:15:55,11-38-138-1-2,07.009.,3.3.08.,001,sb Hovhannes ,св Ованнес ,11/09/2006
2058,սբ Հովհաննես ,07/09/2006,Կոտայք,Աղավնաձոր,44:41:50,40:35:00,11-38-126-1-2,07.010.,3.3.05.,002,sb Hovhannes ,св Ованнес ,11/09/2006
2059,սբ Հովհաննես ,07/09/2006,Կոտայք,Առինջ,44:34:30,40:13:55,11-38-138-1-3,07.011.,3.3.05.,003,sb Hovhannes ,св Ованнес ,11/09/2006
2060,սբ Հովհաննես  ,07/09/2006,Կոտայք,Արզական,44:36:25,40:27:05,11-38-126-3-1,07.015.,3.3.05.,006,sb Hovhannes ,св Ованнес ,11/09/2006
2061,սբ Հովհաննես  ,07/09/2006,Կոտայք,Բալահովիտ,44:36:15,40:15:10,11-38-138-1-1,07.018.,3.3.05.,002,sb Hovhannes ,св Ованнес ,11/09/2006
2062,սբ Հովհաննես  ,07/09/2006,Կոտայք,Բջնի,44:39:40,40:27:40,11-38-126-3-2,07.019.,3.3.19.,002,sb Hovhannes ,св Ованнес ,11/09/2006
2063,սբ Հովհաննես ,07/09/2006,Կոտայք,Կամարիս,44:41:50,40:14:50,11-38-138-1-4,07.035.,3.3.05.,003,sb Hovhannes ,св Ованнес ,11/09/2006
2064,սբ Հովհաննես ,07/09/2006,Կոտայք,Կապուտան,44:41:40,40:19:30,11-38-138-1-2,07.036.,3.3.05.,002,sb Hovhannes ,св Ованнес ,11/09/2006
2065,սբ Հովհաննես ,07/09/2006,Կոտայք,Կոտայք,44:39:50,40:16:30,11-38-138-1-2,07.038.,3.3.05.,001,sb Hovhannes ,св Ованнес ,11/09/2006
2066,սբ Հովհաննես ,07/09/2006,Կոտայք,Մայակովսկի,44:38:20,40:15:15,11-38-138-1-2,07.043.,3.3.05.,002,sb Hovhannes ,св Ованнес ,11/09/2006
2067,սբ Հովհաննես ,07/09/2006,Կոտայք,Մարմարիկ,44:40:20,40:34:50,11-38-126-1-4,07.044.,3.3.05.,001,sb Hovhannes ,св Ованнес ,11/09/2006
2068,սբ Մարիամ ,07/09/2006,Կոտայք,Արզնի,44:35:55,40:17:55,11-38-138-1-1,07.016.,3.3.05.,002,sb Mariam ,св Мариам ,11/09/2006
2069,սբ Մարիամ Աստվածածին ,07/09/2006,Կոտայք,Առինջ,44:35:45,40:14:05,11-38-138-1-3,07.011.,3.3.05.,004,sb Mariam Astvatsatsin ,св Мариам Аствацацин ,11/09/2006
2070,սբ Մարիամ Աստվածածին ,07/09/2006,Կոտայք,Արագյուղ,44:32:20,40:24:00,11-38-126-3-3,07.012.,3.3.05.,005,sb Mariam Astvatsatsin ,св Мариам Аствацацин ,11/09/2006
2071,սբ Մարիամ Աստվածածին ,23/08/2012,Կոտայք,Արամուս,44:40:05,40:14:35,11-38-138-1-4,07.013.,3.3.05.,003,sb Mariam Astvatsatsin ,св Мариам Аствацацин ,10/09/2012
2072,սբ Մարիամ Աստվածածին ,07/09/2006,Կոտայք,Արզական,44:35:45,40:27:10,11-38-126-3-1,07.015.,3.3.05.,007,sb Mariam Astvatsatsin ,св Мариам Аствацацин ,11/09/2006
2073,սբ Մարիամ Աստվածածին ,07/09/2006,Կոտայք,Արզական,44:35:30,40:29:50,11-38-126-3-1,07.015.,3.3.05.,008,sb Mariam Astvatsatsin ,св Мариам Аствацацин ,11/09/2006
2074,սբ Մարիամ Աստվածածին ,07/09/2006,Կոտայք,Սոլակ,44:41:20,40:29:10,11-38-126-3-2,07.060.,3.3.05.,001,sb Mariam Astvatsatsin ,св Мариам Аствацацин ,11/09/2006
2075,սբ Մարիամ Աստվածածին ,07/09/2006,Կոտայք,Սոլակ,44:42:35,40:27:55,11-38-126-3-2,07.060.,3.3.05.,002,sb Mariam Astvatsatsin ,св Мариам Аствацацин ,11/09/2006
2076,սբ Մարիամ Աստվածածին ,07/09/2006,Կոտայք,Բուժական,44:32:35,40:27:35,11-38-126-3-1,07.020.,3.3.05.,002,sb Mariam Astvatsatsin ,св Мариам Аствацацин ,11/09/2006
2077,սբ Մարիամ Աստվածածին ,07/09/2006,Կոտայք,Զորավան,44:32:10,40:21:00,11-38-126-3-3,07.031.,3.3.05.,001,sb Mariam Astvatsatsin ,св Мариам Аствацацин ,11/09/2006
2078,սբ Մարիամ Աստվածածին ,07/09/2006,Կոտայք,Կոտայք,44:39:45,40:16:35,11-38-138-1-2,07.038.,3.3.05.,002,sb Mariam Astvatsatsin ,св Мариам Аствацацин ,11/09/2006
2079,սբ Մարիամ Աստվածածին ,07/09/2006,Կոտայք,Կաթնաղբյուր,44:40:40,40:15:30,11-38-138-1-2,07.034.,3.3.05.,002,sb Mariam Astvatsatsin ,св Мариам Аствацацин ,11/09/2006
2080,սբ Մարիամ Աստվածածին ,07/09/2006,Կոտայք,Նոր Գյուղ,44:39:30,40:16:20,11-38-138-1-2,07.049.,3.3.05.,002,sb Mariam Astvatsatsin ,св Мариам Аствацацин ,11/09/2006
2081,սբ Մարիամ Աստվածածին ,07/09/2006,Կոտայք,Ջրաբեր,44:38:50,40:21:15,11-38-126-3-4,07.055.,3.3.05.,001,sb Mariam Astvatsatsin ,св Мариам Аствацацин ,11/09/2006
2082,սբ Մարիամ ,07/09/2006,Կոտայք,Ակունք,44:42:15,40:16:30,11-38-138-1-2,07.009.,3.3.05.,001,sb Mariam ,св Мариам ,11/09/2006
2083,սբ Մարիամ ,07/09/2006,Կոտայք,Գետամեջ,44:35:30,40:16:45,11-38-138-1-1,07.025.,3.3.05.,001,sb Mariam ,св Мариам ,11/09/2006
2084,սբ Մեսրոպ Մաշտոց ,07/09/2006,Կոտայք,Ողջաբերդ,44:38:40,40:10:20,11-38-138-1-4,07.052.,3.3.05.,001,sb Mesrop Mashtoc ,св Месроп Маштоц ,11/09/2006
2085,սբ Մինաս ,30/01/2015,Կոտայք,Բջնի,44:39:10,40:28:12,11-38-126-3-2,07.019.,3.3.19.,003,sb Minas ,св Минас ,26/03/2015
2086,սբ Մինաս ,07/09/2006,Կոտայք,Կապուտան,44:41:50,40:19:40,11-38-138-1-2,07.036.,3.3.05.,003,sb Minas ,св Минас ,11/09/2006
2087,սբ Նահատակաց ,07/09/2006,Կոտայք,Թեղենիք,44:35:00,40:25:00,11-38-126-3-1,07.032.,3.3.05.,001,sb Nahatakac,св Наатакац,11/09/2006
2088,սբ Նշան ,07/09/2006,Կոտայք,Ծաղկաձոր,44:43:00,40:31:55,11-38-126-1-4,07.005.,3.3.05.,005,sb Nshan ,св Ншан ,11/09/2006
2089,սբ Նշան ,07/09/2006,Կոտայք,Կոտայք,44:39:40,40:16:40,11-38-138-1-2,07.038.,3.3.05.,003,sb Nshan ,св Ншан ,11/09/2006
2090,սբ Պողոս-Պետրոս ,07/09/2006,Կոտայք,Ակունք,44:42:15,40:16:30,11-38-138-1-2,07.009.,3.3.05.,002,sb Poghos-Petros ,св Погос-Петрос ,11/09/2006
2091,սբ Պողոս-Պետրոս ,07/09/2006,Կոտայք,Արզնի,44:36:00,40:17:55,11-38-138-1-1,07.016.,3.3.05.,003,sb Poghos-Petros ,св Погос-Петрос ,11/09/2006
2092,սբ Սարգիս ,07/09/2006,Կոտայք,Ակունք,44:42:15,40:16:40,11-38-138-1-2,07.009.,3.3.19.,002,sb Sargis ,св Саргис ,11/09/2006
2093,սբ Սարգիս ,07/09/2006,Կոտայք,Բջնի,44:39:40,40:27:50,11-38-126-3-2,07.019.,3.3.05.,003,sb Sargis ,св Саргис ,11/09/2006
2094,սբ Սարգիս ,07/09/2006,Կոտայք,Գառնի,44:42:40,40:07:15,11-38-138-3-2,07.021.,3.3.19.,002,sb Sargis ,св Саргис ,11/09/2006
2095,սբ Սարգիս ,07/09/2006,Կոտայք,Գեղաշեն,44:43:20,40:12:50,11-38-138-1-4,07.023.,3.3.19.,004,sb Sargis ,св Саргис ,11/09/2006
2096,սբ Սարգիս ,07/09/2006,Կոտայք,Թեղենիք,44:35:00,40:25:20,11-38-126-3-1,07.032.,3.3.19.,003,sb Sargis ,св Саргис ,11/09/2006
